,score,target,predicted_proba
69343,518.4240875995029,0,0.2525954663096953
96416,482.18861961400137,0,0.5426481930939354
130171,502.731920114381,0,0.36796237398608
79603,479.54727683410295,1,0.5652631003138707
22674,526.1684931775039,0,0.20534477169148863
149340,548.9227655799317,0,0.10509800121253411
61425,525.6899191440496,0,0.208064494647305
131138,470.369902651083,0,0.6412086338976937
146333,518.9018165884619,0,0.24948250931011515
132299,484.93805551317433,0,0.5189209892940746
74506,547.8022151805859,0,0.1088069716369483
45339,545.350299388449,0,0.11732505148895894
127469,447.3448837580971,0,0.7987660866174502
105896,536.8191152824241,0,0.15156995090649128
53469,535.5450912965301,0,0.1573358094455267
70054,487.100010217405,0,0.5001981186707496
28595,493.5421579422353,0,0.4446094380762779
114925,543.7991276796371,0,0.1230079224020511
3291,508.16588614683616,0,0.32534942082016083
17863,483.5638055748551,0,0.5307979585103099
28863,445.1933846305627,0,0.8104851208044205
140754,485.7359493408698,0,0.5120144924055251
130472,471.76342436538505,0,0.6300235947974441
142173,528.7418694560788,0,0.19117329087900858
132338,472.7661244511384,0,0.6218874205606326
43057,529.9737264089133,0,0.18465873644190423
93522,542.4433051529361,0,0.1281674271950223
115601,502.401254669613,0,0.37063158871995533
73501,468.4714906017123,0,0.6562005052632518
83357,454.53078178964296,0,0.7557569359520654
92457,509.8334050288867,0,0.31279449947375426
63339,503.6090223408931,0,0.3609216213793051
47603,518.0429011076837,0,0.2550977105616948
140968,545.2975340257298,0,0.11751456485812857
61413,511.0585853446809,0,0.3037405532864074
83690,511.64785453003725,0,0.29943894538232746
104441,453.3446142682472,0,0.76326526003864
36324,496.05089935007464,0,0.4232559007400655
130456,461.72103027168373,0,0.7068970017115248
9660,490.78184410390486,0,0.4683398743189383
57470,457.13261424081975,0,0.7387309912870551
125259,533.1043595953472,0,0.16887845699185433
72756,516.4143297239073,0,0.2659703822943338
115538,456.95526429204665,0,0.7399155663521301
52749,536.9837345406025,0,0.15083773086761468
92611,472.0849244693952,1,0.6274226413796391
48350,517.3574347857755,0,0.25963818276997924
133210,480.68577226941187,0,0.5555430791908712
48416,482.5894553449768,0,0.5391984953396441
8678,463.4027836022435,0,0.694676789765174
27274,527.5585638188509,0,0.197594975169324
134703,508.2817229649318,0,0.3244688464562496
74896,538.8717383091644,0,0.1426467304019093
126018,545.5107135524588,0,0.11675053084484784
450,507.33020665795834,0,0.33173846664087075
3683,535.7654547166121,0,0.156325905851876
2774,538.3003161729057,0,0.14508591291571196
28011,510.6001904900557,0,0.3071107568270109
50006,493.4572928498101,0,0.4453358319493076
55550,445.154801496534,0,0.8106904264962224
89631,522.1118653277827,0,0.22923674775474318
125493,478.2334143740507,0,0.5764178286431382
130552,479.80594739326017,0,0.5630587994776437
140762,542.5140915262434,0,0.12789354759684446
21229,541.0858730296143,0,0.13351685238561672
27169,550.4233595851863,0,0.10030614553088034
90151,503.1609431672301,0,0.36451123329027857
76463,512.1966081888683,0,0.29546464459108485
28023,547.4339841783054,0,0.11005066118556192
140625,508.1009520434884,0,0.32584358105495015
76443,531.1846114900247,0,0.17842375482439965
69285,531.9729977193819,0,0.17445358597875069
32007,427.7395329621853,0,0.8867604957111088
83854,492.8058811943262,0,0.45091907547425447
39056,489.68476458952273,0,0.47781749941753027
127152,537.6981729603867,0,0.14769360144195906
78999,482.3279307214828,0,0.5414496916476114
79086,499.6629636608958,0,0.39302692461552996
129353,455.0194086878814,0,0.7526174983169183
86281,518.5022063766929,0,0.25208467780593735
53311,503.8064904467997,0,0.3593445745635198
52407,526.9279601690345,0,0.2010830347441536
108759,455.76084925706965,0,0.7478022421542564
36380,535.0158860836182,0,0.15978277295277585
115844,533.4016887927339,0,0.1674370432558259
69073,485.5058982050266,0,0.514006381369207
145363,511.63485587531363,0,0.29953345747566623
74430,532.379099739639,0,0.17243587231131133
114063,451.8375139287789,0,0.7725730481272657
38314,529.6942691275622,0,0.18612140257480714
21956,510.0980661001172,0,0.31082623649502983
81824,535.1093110083661,0,0.15934856154074525
117355,540.8867935450567,0,0.1343170845234833
32587,490.16979001139674,0,0.4736250078307832
101202,443.47233002219843,0,0.8194776675369727
112216,490.7906392351283,0,0.4682639765833217
131732,538.2017738289023,0,0.14551003646076213
28642,502.0794993880764,0,0.3732364883030506
87724,415.3561165619131,1,0.9232428916423391
29897,459.16297816770907,0,0.7249233670738315
65131,457.87569571909546,0,0.7337299516814542
56671,524.7811548157282,0,0.2133018246383776
9751,542.5140915262434,0,0.12789354759684446
60201,499.8367417763362,0,0.3915911004598198
104891,535.7735262059792,0,0.15628901547780133
140472,463.00216914172734,0,0.6976136646801528
148880,524.3817296868923,0,0.21563395940653957
486,493.75008270881006,0,0.44283073413395746
43466,462.49809776223526,0,0.701286123372151
86557,497.3798066540722,0,0.4120546243447
60704,524.4461116072355,0,0.21525680457502241
28886,488.0702743130665,0,0.4917921582899743
31138,536.0736735973087,0,0.15492223649459294
135719,525.7620214254065,0,0.20765304629316247
84709,466.73590297278054,0,0.6696403020083691
114289,478.3811898323913,0,0.5751668729925012
43863,453.07662725386444,1,0.7649393661382973
44438,539.2461300431863,0,0.14106719925382058
60220,456.57262464860827,1,0.742459443042011
50043,480.96541708135754,0,0.5531487707677695
36054,452.4833081885438,0,0.7686165545838838
108177,540.4719646679675,0,0.13599757595456005
112293,515.1143397930991,0,0.2748585368980494
9330,523.6618147342957,0,0.2198838937989324
94719,512.3839570060384,0,0.29411482158160357
5686,524.0928812682898,0,0.2173319521721481
131606,522.47855524068,0,0.22699904703081497
146237,451.8019398276358,0,0.772789601477495
52503,509.8497416741205,0,0.31267280859242247
131300,435.5508526375402,0,0.8566020881509189
24207,507.0458265112626,0,0.33392700583873475
19711,528.30138743522,0,0.19354493878695475
118291,464.50199343965636,0,0.686537272439172
20054,499.5912605197675,0,0.3936199053968149
111714,536.9609958863932,0,0.15093869808724597
6976,461.67388995598265,0,0.7072353916806959
21810,439.43853303807947,0,0.8392439463042687
134466,540.501313569519,0,0.1358781021644094
77745,523.4002377310966,0,0.22144290401801758
141733,541.8824770323824,0,0.1303550496943742
144600,487.7174178571224,0,0.4948488713745739
86494,510.4393429238102,0,0.3082982603767522
100357,470.82734153544334,0,0.6375532406587551
132144,548.7806973845562,0,0.10556198909786521
30318,499.16019795683417,0,0.39719132130498985
17912,547.4402176538827,0,0.11002950452676312
19510,533.6357336156304,0,0.16630935045233275
26523,497.976984890187,0,0.4070498331578342
85989,474.3169223920103,0,0.6091690112239053
53525,475.8745950433091,0,0.596243151281132
64444,538.8616336530546,0,0.14268956483093245
21830,461.9358525684704,0,0.7053520364865494
57047,538.0987868387049,0,0.14595438845259337
91858,502.04512294286155,0,0.3735152350281381
113746,450.1582575191151,0,0.7826362925127733
98318,499.88005902500964,0,0.3912334869280811
47192,461.3774350227749,0,0.7093581921494884
125876,476.10710713695016,0,0.5943017338954073
69511,507.23729013538247,0,0.3324527420796182
69140,498.6086510467749,0,0.4017769431277459
26071,515.765365361732,0,0.27038442756667674
36751,544.8466140853909,0,0.11914494540144939
70512,533.7782298001106,0,0.16562574689597753
142505,510.4821148008274,0,0.30798223624923887
126195,520.2875863324358,0,0.2405984612596437
131099,471.7575754223382,0,0.6300708437573277
25,528.9820732542719,0,0.18988936359879213
8448,553.0733739864634,0,0.09231673289956593
144160,529.7834336818694,0,0.1856537511434225
26075,517.5043402901188,0,0.25866068895126215
116957,530.4174413799019,0,0.18235464680128644
84695,470.1377130571611,0,0.643057834412589
137965,494.0101417519231,1,0.44060811179228104
72321,461.43807579544386,0,0.7089247063877862
81303,545.134666246787,0,0.11810119904285861
53047,453.347063804854,0,0.76324991999499
50347,435.94107482305805,1,0.8549328347458581
10726,501.6895847687168,0,0.37640307039506204
65719,507.05732899886556,0,0.3338383449967656
32694,515.523261516431,0,0.2720428986439297
109194,531.8591213314196,0,0.1750227118514539
119231,516.9817351415613,0,0.2621489358690015
142302,426.1279579697568,0,0.8922490527063275
125509,536.0233462781924,0,0.1551507285264861
114848,551.773755435703,0,0.0961608821556566
158,514.0173646876999,0,0.2825004973723928
68777,458.2516354931956,1,0.7311767171299816
117062,547.6515611852212,0,0.10931430286795465
16462,536.5714067879654,0,0.15267724725907067
57052,538.534199484183,0,0.14408339431355918
116533,548.8378686992238,0,0.10537505349294006
102580,526.0586025448231,0,0.2059669367935728
43030,466.9029672268992,0,0.668358168611969
135015,549.8203974888285,0,0.10220781259823052
100600,506.70177422818244,0,0.33658435721891417
68451,506.70177422818244,0,0.33658435721891417
122779,469.60456812028053,0,0.6472877319491529
125681,545.1335764909495,0,0.1181051327678289
104697,459.030833089167,0,0.7258356811191203
1680,485.9044383725892,0,0.51055539087261
75589,497.7390588556762,0,0.40904157818354087
89599,427.7140034892174,1,0.8868493120758383
17814,517.0659055654318,0,0.2615850772127427
123463,502.35780414946123,0,0.3709829244755056
59595,445.51696447056037,1,0.8087565963550695
34880,512.8007983868574,0,0.291124486128246
27797,446.7164513283212,0,0.8022441777660813
141123,505.0393713851591,0,0.3495680557295374
51736,417.4952875055261,1,0.9178214338669733
6047,530.1046511817461,0,0.18397654720978043
31503,533.185531735034,0,0.16848396644425023
96321,526.4413161463145,0,0.20380616620832004
58279,500.54044931909834,0,0.38579617521909304
45187,543.8781650568599,0,0.122712727931856
12471,450.31646284730584,0,0.7817021007334974
147378,524.4127791936935,0,0.21545200893155242
97217,525.4221288331884,0,0.20959788693615392
78880,539.5910476846308,0,0.1396249791935019
131196,534.6408879044376,0,0.16153529932005375
74218,520.727967107146,0,0.23782089954339933
95888,532.0646395963674,0,0.1739966433635211
2521,537.0149303350838,0,0.15069930149932145
121640,543.3470970903139,0,0.12470794881314118
119727,456.52602949505933,1,0.7427681059717169
117935,430.4899932749867,0,0.8768298423746528
100377,498.4130396222133,0,0.40340746062563815
72075,553.1406955557334,0,0.09212141081532561
1884,515.609065713423,0,0.27145439039475
121111,469.94120844572524,0,0.6446195124700254
68361,452.1436799795588,1,0.7707032797860642
148735,499.10764398266207,0,0.39762749702466693
119894,523.1922126317503,0,0.22268837788171694
16285,526.6764659655959,0,0.2024869172086157
1631,544.4390198684239,0,0.12063546986568108
64659,466.5984721288792,0,0.6706931283349691
42773,488.1896269516401,0,0.4907583617181889
57085,515.1217536833063,0,0.2748073276428644
23436,554.2970949192323,0,0.08882385219133129
96197,469.7622498561159,1,0.6460390741820429
85056,537.352379137302,0,0.1492085658951754
132295,466.90650328326615,0,0.6683310040835609
142538,514.7540892618465,0,0.2773539871288104
102070,448.40876595738376,0,0.7927741012151217
90226,536.7698678919729,0,0.15178956797179882
119385,542.8661804053314,0,0.12653869190293512
94670,501.0481939593296,0,0.3816348835500379
131324,510.2988181688527,0,0.3093378047791895
94562,463.37985061741165,0,0.694845340807464
110099,508.8467850859749,0,0.3201911902492534
52771,457.2469931616139,1,0.7379651720087447
43302,503.4189361230522,0,0.36244255284319904
71062,463.8436409447,0,0.6914265051368659
105345,461.4185468513091,0,0.7090643490954318
23142,513.2195446273945,0,0.28813860168242794
9375,467.85915916046497,0,0.6609721745096196
7657,524.4358940309376,0,0.21531662804370424
89919,497.33865323931917,0,0.4124002034841237
72666,543.2650985740479,0,0.12501848464559712
119474,529.9431589160396,0,0.18481829115393877
5208,479.0613477541808,0,0.5693969832342918
72296,497.0074260607189,0,0.41518474764476976
138917,495.18594760961633,0,0.43058990566106736
102749,535.0280824891139,0,0.15972603333592003
81422,545.9323193135408,0,0.11525218755428861
53451,537.2399767569639,0,0.1497037665064102
130620,514.9707478070695,0,0.27585152399356416
13572,491.6917590488131,0,0.46049615313910325
2234,519.636953950569,0,0.244742508755528
23933,509.325503063827,0,0.316590649193801
70238,528.3632101792903,0,0.19321072797353264
127947,475.7716196661763,0,0.5971020116368633
18070,535.6228967120538,0,0.1569786303429788
3803,508.38007366233705,0,0.3237221723161317
85139,489.2291996807861,0,0.4817581978374938
86840,541.9158104007131,0,0.13022414384896475
96095,467.22276682000575,0,0.665896902194011
79109,491.64257802825614,0,0.46091964268375757
80575,549.9663569145181,0,0.10174456458240906
33557,535.50032171116,0,0.15754163132204277
32663,536.0687417872534,0,0.1549446153491906
25659,552.2692122690084,1,0.09467877679004376
38839,489.6278277722486,0,0.4783098697608863
22973,407.6111677541083,1,0.9402325380187675
50746,486.77346362185597,0,0.5030273923354763
59098,496.41444439447565,0,0.420183241473856
22545,479.69847318999456,0,0.5639749650129863
139452,548.19738790695,0,0.10748603009847092
52095,490.48067433816857,0,0.4709396846059972
45688,499.55063233007667,0,0.3939560374374609
5705,398.94563150145547,0,0.9550404469431032
64112,508.0281985565678,0,0.32639770847869287
131996,464.7671635619822,0,0.6845561461139139
5376,471.5592051566775,0,0.6316718391731098
92419,518.446400202932,1,0.25244950293702856
63813,502.2900343262419,1,0.37153117568218025
106325,464.66933028830425,0,0.6852878596661968
53191,527.841906799534,0,0.1960426374392582
108489,506.1020245133319,0,0.3412413669770186
82256,489.83877422902293,0,0.47648589482041265
107937,511.1090144138989,0,0.3033710645143403
10439,526.3431151601949,0,0.20435898785561146
28433,502.94972500602347,0,0.3662085955019369
131278,472.7817862657736,1,0.6217597769247378
104392,452.25548475077824,0,0.7700177977229501
83504,503.0537655400282,0,0.3653721012056149
48756,528.2285786622533,0,0.19393910274096487
44640,520.208755297728,0,0.24109799477976937
9748,450.2232849596248,0,0.782252659758753
132432,546.2159714219142,0,0.1142535517515265
128751,436.3040176285417,0,0.8533658228000045
95664,528.735859160572,0,0.19120550170992565
24906,535.432688916192,0,0.15785297864988135
33875,538.5881897988078,0,0.14385278998964346
113727,533.5933009738326,0,0.16651335048095306
34943,509.6569925831361,0,0.3141102284295952
89355,473.8255056546586,0,0.6132162143332502
107519,541.599552704527,0,0.13147065115377943
19313,474.02770582582497,0,0.6115527948045142
78123,509.29290051619546,0,0.3168351700843843
64727,535.3565150838384,0,0.15820424308150613
115327,530.2053866290175,0,0.18345299071472182
129788,449.36701463931,1,0.7872651332944979
124522,452.0496057550265,0,0.7712789418925237
72303,525.4085661565347,0,0.20967576858621437
111,517.3690688275749,0,0.2595606836867284
131065,486.2957613909892,0,0.5071659130727326
73356,481.4495059658679,0,0.5489982487941513
33399,503.0721302776795,0,0.3652245313982221
56440,518.4240875995029,0,0.2525954663096953
70656,511.4300493351425,0,0.3010248384675264
66920,479.03011233884956,0,0.5696623840864237
4487,486.92755767896296,0,0.5016922996040394
40157,421.1623764653981,0,0.9077123095896178
131025,448.185779438135,0,0.7940408307035915
93626,527.8560586304793,0,0.19596534679951277
82738,503.6530121163404,0,0.3605700430686508
28032,541.4555901793586,0,0.13204141520850357
17694,552.444775069446,0,0.09415852661809387
27561,520.8809328763816,0,0.23686129444794393
117274,468.51498622108267,0,0.655860343910719
32534,511.8818925151427,0,0.2977402019649679
13097,521.9805635235032,0,0.2300417666688421
80500,553.7088007306502,0,0.09048788924008581
66461,418.4498958518608,0,0.9152913055969959
123859,466.4209705753172,0,0.6720503947731535
26375,512.0390075472028,0,0.2966029168015088
40342,525.6778200415673,0,0.20813359648103275
16108,481.4441639452595,0,0.5490440889695688
124529,526.9702696302687,0,0.20084757338723008
70947,510.7767015508286,0,0.30581054914591815
5341,460.9204573941882,0,0.7126125657406309
55350,483.94070195989895,0,0.5275435269388566
47918,460.6686474044032,0,0.7143965123016396
102693,448.63362086359854,0,0.79149094032463
125649,476.48733228450345,0,0.5911206129615058
97955,499.52139868297,1,0.39419796033801824
116214,541.8977223671571,0,0.13029516477798592
58811,452.76351325709123,0,0.7668849671706878
98561,457.21851227023774,0,0.7381559999185401
15724,538.1810014246114,0,0.1455995714892937
145167,517.0659055654318,0,0.2615850772127427
3854,539.312351480888,0,0.14078934215333241
139908,538.1528004281123,0,0.14572119902209035
149987,510.3437340602254,0,0.3090053250239925
21235,524.6749251573252,0,0.21392027111692022
77581,552.7644229599348,0,0.09321787990780535
102187,522.9126220176466,0,0.22437018400236733
128474,438.67398941141226,0,0.8427867059669653
147087,512.7578120524174,0,0.2914320318384666
76080,521.2826043895042,0,0.2343542090765685
100431,496.41924510860736,0,0.42014270695394973
66075,490.1262815029045,0,0.4740009462618217
74632,519.6862688011516,0,0.24442672622275802
133895,478.7598208477049,0,0.5719573075377281
27364,484.6785711922612,1,0.5211656329985328
43409,488.44629238571605,0,0.4885354823211248
108137,455.5708819793766,0,0.7490418739891154
35088,496.5307502403037,0,0.41920152470484107
100061,540.4437204888424,0,0.13611263619773334
120470,485.17159632218704,0,0.5169001115733838
143294,512.5447758929032,0,0.29295901730997165
133665,457.1910737306274,0,0.7383397590211309
10871,517.7480863474135,0,0.25704412296444673
148388,525.638721933658,0,0.20835701390455236
82911,527.2216757562481,0,0.1994527016953083
145030,535.4991214709928,0,0.1575471522692684
137571,477.47052352221914,0,0.5828599827257208
125709,446.41707430244315,0,0.8038850928238546
56567,462.14216491872304,0,0.7038638191563414
14630,465.5739105575679,0,0.6784876322302166
139619,547.4223355750509,0,0.1100902065542434
146653,485.4802299712179,0,0.5142286023651097
8524,425.4948544393441,0,0.8943404585091065
2903,545.1774538931865,0,0.11794683684172616
63181,508.84109733140514,0,0.320234099197793
81955,534.7275923176353,0,0.16112871831606443
122970,497.90297145561414,0,0.40766909614292923
118228,429.6725291221769,0,0.8798570645694971
15104,513.5965492358313,0,0.28546601187914494
52628,536.3881955015299,0,0.15350049065078877
126644,448.48873109263405,0,0.7923184401995822
86164,511.2334947771572,0,0.30246009665731344
49933,412.56437395367976,1,0.9298247720762999
56413,522.4034291874374,0,0.22745623907575632
126727,498.93381408007286,0,0.39907136710263463
115728,550.4814041025198,0,0.10012474867124635
144791,544.8541317556827,0,0.11911760431812418
33979,462.8723749877427,0,0.6985617362433323
46719,516.2775220086148,0,0.2668970718636504
69413,527.3045724709712,0,0.19899436506350718
134321,527.5344933236215,0,0.19772727508763352
121726,521.860181567429,0,0.23078157550293937
90636,534.8193859575738,0,0.16069917395002664
25178,520.7739336346597,0,0.23753225538744618
94373,543.5867283705852,0,0.12380423253834884
107689,533.7394289407133,0,0.16581166462720337
147100,506.8160592994398,0,0.33570049814096653
145461,536.2258588084115,0,0.15423296927981117
109660,425.1837288387219,0,0.8953550608929673
12172,483.0112349318361,0,0.5355644966648072
39000,532.1344792398158,0,0.17364904526453281
136960,513.0293495367862,0,0.28949253415634846
87790,520.3216757707856,0,0.24038266371382594
9217,396.87925009879,0,0.9580172011522909
134383,505.0574950344567,1,0.34942525393400153
114160,548.9227655799317,0,0.10509800121253411
31942,490.99370097606607,0,0.4665120672584905
64278,531.815270213951,0,0.17524225859212736
93004,487.8726793769461,0,0.4935038161222438
72596,509.4400921451747,0,0.3157320293624096
142180,505.9841370054135,0,0.3421604027803631
67542,543.7781084846993,0,0.123086529101811
31588,500.16571142881224,0,0.3888781708827414
112819,408.6306019585215,0,0.9382159513689065
46057,540.776466356635,0,0.134762305136835
73716,473.58976442346534,0,0.615152230385413
51735,532.8533572836935,0,0.17010296604761793
17292,549.5716426321218,0,0.10300162192530445
144457,454.7714278165114,0,0.7542141581482793
55060,542.7805138584367,0,0.12686720692367948
128976,541.9156206068544,0,0.13022488888544131
66017,503.9842875919073,0,0.35792722090429224
73889,532.1331354316875,0,0.1736557283384252
122892,487.08898542734653,0,0.5002936411741747
129388,526.5150176502456,0,0.20339199561525798
56898,535.7222542375969,0,0.15652347227620428
1934,514.8397398550771,0,0.27675942312488894
62613,532.1989506724019,0,0.1733286523039292
138385,422.29923595021035,0,0.9043582532750917
62890,501.55222066879014,0,0.37752117035348687
31820,540.8461567277204,0,0.13448092790748042
23424,494.77664156874937,0,0.434071299526063
86055,537.7205623947343,0,0.14759595030917208
35103,509.31014032700193,0,0.31670585794214473
28991,525.610933059121,0,0.20851591463138147
121954,524.5751140185064,0,0.21450253864696717
18584,479.67369892953536,0,0.5641860918952537
132113,512.5212723299533,0,0.29312777122300604
119809,532.3917354999178,0,0.1723733890315154
6244,509.3392283223651,0,0.31648773930637086
129739,536.5480842013661,0,0.15278184379145007
46324,522.2894644372774,0,0.22815103001072393
55697,488.98977636386854,1,0.48383018334458644
12032,474.92203854864294,0,0.604164743967178
130788,445.51696447056037,0,0.8087565963550695
104971,456.49940783195007,0,0.7429443487843895
38148,480.55677614826647,0,0.556646677382678
78886,490.52220147292553,0,0.4705811098850879
134277,462.43926028680096,0,0.7017131173673029
113410,443.7747488703521,0,0.8179219704193481
19358,515.1588070281273,0,0.27455148144572594
67068,524.4594272996958,0,0.2151788598738126
42098,535.5981745289996,0,0.15709205018415684
94223,552.3615703100805,0,0.09440476953307429
124957,524.5615019170381,0,0.2145820366747643
114513,530.8023147896035,0,0.1803742484284155
136203,536.7553130148685,0,0.15185452495150978
13287,515.3295521355516,0,0.27337443432927333
57246,538.1257154292313,0,0.14583809271355966
113326,527.3068751813305,0,0.19898164466558171
85666,498.3918426780643,0,0.40358427650438017
42164,514.6566931104649,0,0.27803104124933314
25156,517.6730171040721,0,0.25754129027287265
68787,542.3662300834612,0,0.12846620715492146
10809,457.5288021014911,0,0.736072165116828
149643,518.0301272259852,0,0.255181844517109
518,478.5957472450946,0,0.5733488806984404
85103,524.6706130721461,0,0.21394540270315912
148078,536.4338578315735,0,0.15329497171467846
35895,507.09799006587554,0,0.3335250248414535
8299,529.918709275218,0,0.1849459889209916
135963,469.92873279436554,0,0.6447185565583982
129331,517.834090674975,0,0.2564753070238214
133369,506.72007313314464,0,0.33644275985062877
134293,496.95689034368934,0,0.41561007017273294
69233,534.1548421020473,0,0.16382985053857785
97440,510.6310802482637,0,0.3068829959596501
86271,551.1098365322957,0,0.09817941189548071
144453,476.94124798583994,0,0.5873129717798644
90715,469.8123906081549,0,0.6456415985242736
68876,469.8214107726427,0,0.645570072525513
5456,474.85733280101437,0,0.6047009189645601
59185,537.8124440087207,0,0.14719576920879957
103653,521.1624140537398,0,0.23510245760902151
14292,503.67536320893157,0,0.3603914642614484
119976,495.1384108385829,0,0.430993889245166
117179,482.3975814188816,0,0.5408503019414463
43868,515.3899904961218,0,0.2729585520228934
93839,493.4572928498101,0,0.4453358319493076
71752,458.4770095513605,0,0.7296386640529569
106415,522.1831657188923,0,0.22880043097461378
118202,455.46450359685144,0,0.7497342741253108
77402,428.38841001437544,0,0.8844825804604023
95059,496.8608386720954,0,0.41641881366403183
29375,494.67998273320615,0,0.4348944047092357
54291,473.06018437160714,0,0.6194880338465782
49549,537.9457121989548,0,0.14661692890979838
129228,455.31438517399846,0,0.7507092038495785
142596,515.5038242154448,0,0.2721763248956443
147155,530.2293556038176,0,0.18332858603928381
52708,544.5847787215254,0,0.12010060759615115
36258,558.9536094630698,0,0.07660013591532161
67962,515.8204249423983,0,0.27000814529630723
125076,458.25134564316835,0,0.7311786916295193
129657,544.8565981830158,0,0.11910863532829759
50151,471.4631934306705,0,0.6324456869552781
61492,487.3643807889348,0,0.4979075344433285
54491,525.6222657417766,0,0.20845110196855296
61284,481.73560672841217,0,0.5465420067676942
14863,471.4161887190006,0,0.6328242932469865
99936,520.0522924761237,0,0.2420915568391346
7070,544.3032139102503,0,0.12113565824326333
73191,535.858500119252,0,0.155901076380507
72704,522.6201511791893,0,0.22613910729747388
17959,507.5686678193984,1,0.32990889490203357
77741,546.3545163445071,0,0.1137685305539327
93273,550.4233595851863,0,0.10030614553088034
72324,489.5691169335863,0,0.4788176253707295
142175,458.80142697371366,0,0.7274149945518009
4745,512.6375612938048,0,0.29229338077813627
74379,535.4518794564535,0,0.15776458429465326
24618,502.55727537474434,0,0.36937115410553545
55379,536.7675742349561,0,0.15179980282214778
21906,524.0607949055848,0,0.21752116633027357
115548,506.70177422818244,0,0.33658435721891417
134118,472.90796179323,1,0.6207308334074502
144762,535.1272676162116,0,0.15926521419039383
54557,544.1359956827959,0,0.12175399678419692
40110,518.3591517054881,0,0.2530205782091586
69639,534.0340947319953,0,0.16440392946013913
112690,501.1018076974477,0,0.381196485140837
58233,524.711922459806,0,0.21370473268202286
132022,540.888931644095,0,0.13430846860426535
124382,521.4178995595282,0,0.23351390398004357
34091,514.5076278495266,0,0.27906924133942623
90566,515.1450011655978,0,0.2746467909568332
29817,461.58723383157326,0,0.7078568424747412
122025,525.3231095570001,0,0.2101669793633362
27700,544.297980929611,0,0.1211549676211524
124477,537.3042016109238,0,0.14942065149218214
32265,456.4281108162391,0,0.7434159657330853
88280,472.3400160493567,1,0.6253536679193887
135056,514.4345004056025,0,0.27957942247350887
85841,413.8741803463665,1,0.9268043403360336
68786,528.2155245718532,0,0.19400983791878576
147094,482.14894485974196,0,0.542989427595706
36040,547.824672759182,0,0.10873152243262214
10920,504.0626503611271,0,0.3573033188425678
47920,549.5510841124247,0,0.10306747042308466
77201,528.7604812020036,0,0.19107357168459038
36980,477.9231169744297,0,0.579041368935011
112628,531.9733198212238,1,0.17445197826586836
79681,510.45367758530136,0,0.30819232732568286
51539,513.6585628290742,1,0.28502782507515534
99637,513.6708168544325,0,0.2849412862520037
8615,479.3121405356938,1,0.5672646158505296
108539,540.3154693094996,0,0.1366361337922434
34400,521.8672734973917,0,0.23073794582807675
57448,476.51889409963974,0,0.5908562065367005
11214,527.091375971672,0,0.2001747315903723
57774,543.3470970903139,0,0.12470794881314118
87726,525.1996792414407,0,0.21087795578688562
61099,538.2284352430897,0,0.14539518505894738
118553,514.7285927848817,0,0.27753112894271664
97803,453.22259678651034,0,0.7640285176366847
1560,462.85292102790396,0,0.6987036905261086
61889,453.1975524453506,1,0.7641849672967095
62688,492.0578350333755,0,0.45734576674766364
111982,429.53073919413083,0,0.8803755546149213
57572,514.1853908095725,0,0.28132163760400186
54622,515.1062186042111,0,0.2749146384098218
106057,522.9392944897204,0,0.22420935376509551
141759,488.0746205714823,0,0.4917545110247356
34167,508.0116905541889,0,0.3265235093851559
20283,454.3391897831333,0,0.7569805338622381
141,527.3984502339308,0,0.1984762704804746
149325,529.236369727064,0,0.1885373139838529
65999,445.4045349906256,0,0.8093585419557615
75762,533.5659864849151,0,0.16664477407665118
97136,506.6342525204328,0,0.337107095652807
148787,540.2375389702003,0,0.13695505810269631
55388,458.40730938904704,0,0.7301149202302535
96444,500.9357592300023,0,0.3825548856059737
27615,485.43770471660014,0,0.5145967494545263
114375,525.3057545984827,0,0.21026684004291035
67676,548.7018829212102,0,0.10582017177188005
59037,544.9922703066557,0,0.11861617213110878
139525,543.237310466457,0,0.12512387099911101
4313,520.3278179081619,0,0.24034379599967437
145086,491.2212652886188,0,0.464549745743322
136519,543.1177593187291,0,0.12557813719207628
50047,453.2099149390363,1,0.764107748917895
129830,542.9281893987583,0,0.126301353196994
140482,536.2521005352744,0,0.15411437075995155
51792,525.4653407364369,0,0.20934989078868332
54200,521.1491186705196,0,0.23518532998021338
3451,521.0615657988812,0,0.23573156693543793
14845,545.8595420588802,0,0.1155096306437905
20148,459.33440792681677,0,0.7237370331431037
133831,521.2197431650077,0,0.23474534724921078
52658,470.79994683162215,0,0.6377726049872359
24774,487.80230820648393,0,0.49411344228692455
126659,549.2067166762912,0,0.10417602235531394
99972,532.6083926786168,0,0.17130481627751984
53344,483.0009961632486,0,0.5356527588952766
60457,466.65967230270417,0,0.6702244985677765
134343,474.3957992343911,0,0.6085179810292329
78164,526.5278064566156,0,0.203320191902138
618,511.5787306678225,0,0.2999417349359839
28339,518.2897725198601,0,0.2534753012107468
87810,543.0666500153626,0,0.12577277109207544
61818,505.082354511158,0,0.3492294224234022
65704,499.0013338107955,0,0.3985103231619182
118001,531.5215796732082,0,0.17671825353319645
12931,462.43926028680096,0,0.7017131173673029
81428,461.22437944037597,1,0.7104506011333955
15302,511.97198638019296,0,0.2970877456635063
88384,415.3488997411732,0,0.9232606143464603
118697,480.68577226941187,0,0.5555430791908712
959,464.2170167068269,0,0.6886588161785371
